vma,size,isa,evidence,name
0x0801BF1C,0x114,thumb,bl-target,sub_0801bf1c
0x0801C030,0xFC,thumb,bl-target,sub_0801c030
0x0801C12C,0x104,thumb,bl-target,sub_0801c12c
0x0801C230,0xDC,thumb,bl-target,sub_0801c230
0x0801C30C,0x98,thumb,bl-target,sub_0801c30c
0x0801C3A4,0xA0,thumb,bl-target,sub_0801c3a4
0x0801C444,0xD8,thumb,bl-target,sub_0801c444
0x0801C51C,0xAC,thumb,bl-target,sub_0801c51c
0x0801C5C8,0xC8,thumb,bl-target,sub_0801c5c8
0x0801C690,0x13C,thumb,bl-target,sub_0801c690
0x0801C7CC,0x110,thumb,bl-target,sub_0801c7cc
0x0801C8DC,0x54,thumb,bl-target,sub_0801c8dc
0x0801C930,0xA64,thumb,bl-target,sub_0801c930
0x0801D394,0x634,thumb,bl-target,sub_0801d394
0x0801D9C8,0x2C0,thumb,bl-target,sub_0801d9c8
0x0801DC88,0x260,thumb,bl-target,sub_0801dc88
0x0801DEE8,0x290,thumb,bl-target,sub_0801dee8
0x0801E178,0xB42,thumb,bl-target,sub_0801e178
0x0801ECBA,0x16,thumb,bl-target,sub_0801ecba
0x0801ECD0,0x870,thumb,bl-target,sub_0801ecd0
0x0801F540,0x170,thumb,bl-target,sub_0801f540
0x0801F6B0,0x150,thumb,bl-target,sub_0801f6b0
0x0801F800,0x1B8,thumb,bl-target,sub_0801f800
0x0801F9B8,0x290,thumb,bl-target,sub_0801f9b8
0x0801FC48,0x1E4,thumb,bl-target,sub_0801fc48
0x0801FE2C,0x158,thumb,bl-target,sub_0801fe2c
0x0801FF84,0x718,thumb,bl-target,sub_0801ff84
0x0802069C,0x104,thumb,bl-target,sub_0802069c
0x080207A0,0x398,thumb,bl-target,sub_080207a0
0x08020B38,0x5F8,thumb,bl-target,sub_08020b38
0x08021130,0x23C,thumb,bl-target,sub_08021130
0x0802136C,0x174,thumb,bl-target,sub_0802136c
0x080214E0,0x84,thumb,bl-target,sub_080214e0
0x08021564,0xD0,thumb,bl-target,sub_08021564
0x08021634,0xA4,thumb,bl-target,sub_08021634
0x080216D8,0x104,thumb,bl-target,sub_080216d8
0x080217DC,0x11C,thumb,bl-target,sub_080217dc
0x080218F8,0x78,thumb,bl-target,sub_080218f8
0x08021970,0x20,thumb,bl-target,sub_08021970
0x08021990,0x20,thumb,bl-target,sub_08021990
0x080219B0,0x20,thumb,bl-target,sub_080219b0
0x080219D0,0x20,thumb,bl-target,sub_080219d0
0x080219F0,0x20,thumb,bl-target,sub_080219f0
0x08021A10,0x30,thumb,bl-target,sub_08021a10
0x08021A40,0x74,thumb,bl-target,sub_08021a40
0x08021AB4,0x5A,thumb,bl-target,sub_08021ab4
0x08021B0E,0xA,thumb,rom-pointer,sub_08021b0e
0x08021B18,0x14,thumb,bl-target,sub_08021b18
0x08021B2C,0x88,thumb,bl-target,sub_08021b2c
0x08021BB4,0x60,thumb,bl-target,sub_08021bb4
0x08021C14,0x38,thumb,bl-target,sub_08021c14
0x08021C4C,0x28,thumb,bl-target,sub_08021c4c
0x08021C74,0x3E8,thumb,bl-target,sub_08021c74
0x0802205C,0x254,thumb,bl-target,sub_0802205c
0x080222B0,0x8C,thumb,bl-target,sub_080222b0
0x0802233C,0x174,thumb,bl-target,sub_0802233c
0x080224B0,0x48,thumb,bl-target,sub_080224b0
0x080224F8,0x48,thumb,bl-target,sub_080224f8
0x08022540,0x5C,thumb,bl-target,sub_08022540
0x0802259C,0x88,thumb,bl-target,sub_0802259c
0x08022624,0x2C,thumb,bl-target,sub_08022624
0x08022650,0x110,thumb,bl-target,sub_08022650
0x08022760,0x28,thumb,bl-target,sub_08022760
0x08022788,0x1C,thumb,bl-target,sub_08022788
0x080227A4,0x6C,thumb,bl-target,sub_080227a4
0x08022810,0x13C,thumb,bl-target,sub_08022810
0x0802294C,0x20,thumb,bl-target,sub_0802294c
0x0802296C,0x2D0,thumb,bl-target,sub_0802296c
0x08022C3C,0x314,thumb,bl-target,sub_08022c3c
0x08022F50,0x48,thumb,bl-target,sub_08022f50
0x08022F98,0x4,thumb,bl-target,sub_08022f98
0x08022F9C,0xC,thumb,bl-target,sub_08022f9c
0x08022FA8,0x438,thumb,bl-target,sub_08022fa8
0x080233E0,0x20C,thumb,bl-target,sub_080233e0
0x080235EC,0x2C,thumb,bl-target,sub_080235ec
0x08023618,0x1C,thumb,rom-pointer,sub_08023618
0x08023634,0xA0,thumb,rom-pointer,sub_08023634
0x080236D4,0x10,thumb,rom-pointer,sub_080236d4
0x080236E4,0x64,thumb,rom-pointer,sub_080236e4
0x08023748,0x5C,thumb,rom-pointer,sub_08023748
0x080237A4,0x58,thumb,rom-pointer,sub_080237a4
0x080237FC,0x60,thumb,rom-pointer,sub_080237fc
0x0802385C,0x48,thumb,rom-pointer,sub_0802385c
0x080238A4,0x48,thumb,rom-pointer,sub_080238a4
0x080238EC,0x5C,thumb,rom-pointer,sub_080238ec
0x08023948,0x358,thumb,bl-target,sub_08023948
0x08023CA0,0x194,thumb,bl-target,sub_08023ca0
0x08023E34,0x44,thumb,rom-pointer,sub_08023e34
0x08023E78,0x28,thumb,rom-pointer,sub_08023e78
0x08023EA0,0x5C,thumb,rom-pointer,sub_08023ea0
0x08023EFC,0x1C,thumb,rom-pointer,sub_08023efc
0x08023F18,0x44,thumb,rom-pointer,sub_08023f18
0x08023F5C,0x44,thumb,rom-pointer,sub_08023f5c
0x08023FA0,0x34,thumb,rom-pointer,sub_08023fa0
0x08023FD4,0x2FC,thumb,bl-target,sub_08023fd4
0x080242D0,0x30,thumb,rom-pointer,sub_080242d0
0x08024300,0x240,thumb,bl-target,sub_08024300
0x08024540,0x3C,thumb,rom-pointer,sub_08024540
0x0802457C,0x1C,thumb,rom-pointer,sub_0802457c
0x08024598,0x38,thumb,rom-pointer,sub_08024598
0x080245D0,0x40,thumb,rom-pointer,sub_080245d0
0x08024610,0x44,thumb,bl-target,sub_08024610
0x08024654,0x44,thumb,bl-target,sub_08024654
0x08024698,0x26C,thumb,bl-target,sub_08024698
0x08024904,0x78,thumb,rom-pointer,sub_08024904
0x0802497C,0x428,thumb,bl-target,sub_0802497c
0x08024DA4,0x9C,thumb,rom-pointer,sub_08024da4
0x08024E40,0x1E4,thumb,bl-target,sub_08024e40
0x08025024,0x87A,thumb,bl-target,sub_08025024
0x0802589E,0x42,thumb,bl-target,sub_0802589e
0x080258E0,0x150,thumb,bl-target,sub_080258e0
0x08025A30,0x9C,thumb,bl-target,sub_08025a30
0x08025ACC,0x40,thumb,bl-target,sub_08025acc
0x08025B0C,0x50,thumb,bl-target,sub_08025b0c
0x08025B5C,0x6C,thumb,bl-target,sub_08025b5c
0x08025BC8,0x1FC,thumb,bl-target,sub_08025bc8
0x08025DC4,0x3C,thumb,bl-target,sub_08025dc4
0x08025E00,0xC,thumb,bl-target,sub_08025e00
0x08025E0C,0x7C,thumb,bl-target,sub_08025e0c
0x08025E88,0x78,thumb,bl-target,sub_08025e88
0x08025F00,0x1B0,thumb,bl-target,sub_08025f00
0x080260B0,0x5C,thumb,bl-target,sub_080260b0
0x0802610C,0xB4,thumb,bl-target,sub_0802610c
0x080261C0,0x14,thumb,bl-target,sub_080261c0
0x080261D4,0x48,thumb,bl-target,sub_080261d4
0x0802621C,0x48,thumb,bl-target,sub_0802621c
0x08026264,0x14,thumb,bl-target,sub_08026264
0x08026278,0x64,thumb,bl-target,sub_08026278
0x080262DC,0xC,thumb,bl-target,sub_080262dc
0x080262E8,0x20,thumb,bl-target,sub_080262e8
0x08026308,0x1A8,thumb,bl-target,sub_08026308
0x080264B0,0x6C,thumb,bl-target,sub_080264b0
0x0802651C,0x20,thumb,bl-target,sub_0802651c
0x0802653C,0x48,thumb,bl-target,sub_0802653c
0x08026584,0x180,thumb,bl-target,sub_08026584
0x08026704,0x28,thumb,bl-target,sub_08026704
0x0802672C,0x108,thumb,bl-target,sub_0802672c
0x08026834,0x128,thumb,bl-target,sub_08026834
0x0802695C,0x3C,thumb,bl-target,sub_0802695c
0x08026998,0x40,thumb,bl-target,sub_08026998
0x080269D8,0x10,thumb,bl-target,sub_080269d8
0x080269E8,0x24,thumb,bl-target,sub_080269e8
0x08026A0C,0x74,thumb,bl-target,sub_08026a0c
0x08026A80,0x6C,thumb,bl-target,sub_08026a80
0x08026AEC,0x74,thumb,bl-target,sub_08026aec
0x08026B60,0x144,thumb,bl-target,sub_08026b60
0x08026CA4,0x248,thumb,bl-target,sub_08026ca4
0x08026EEC,0x1E4,thumb,bl-target,sub_08026eec
0x080270D0,0x58,thumb,bl-target,sub_080270d0
0x08027128,0x50,thumb,bl-target,sub_08027128
0x08027178,0x20,thumb,bl-target,sub_08027178
0x08027198,0x54,thumb,bl-target,sub_08027198
0x080271EC,0x18,thumb,bl-target+rom-pointer,sub_080271ec
0x08027204,0xC,thumb,bl-target,sub_08027204
0x08027210,0x18,thumb,bl-target,sub_08027210
0x08027228,0x18,thumb,bl-target,sub_08027228
0x08027240,0x9C,thumb,bl-target,sub_08027240
0x080272DC,0xC4,thumb,bl-target,sub_080272dc
0x080273A0,0x1A8,thumb,bl-target,sub_080273a0
0x08027548,0x40,thumb,bl-target,sub_08027548
0x08027588,0x44,thumb,bl-target,sub_08027588
0x080275CC,0xE0,thumb,bl-target,sub_080275cc
0x080276AC,0x20,thumb,bl-target,sub_080276ac
0x080276CC,0x84,thumb,bl-target,sub_080276cc
0x08027750,0x48,thumb,bl-target,sub_08027750
0x08027798,0x58,thumb,bl-target,sub_08027798
0x080277F0,0x60,thumb,bl-target,sub_080277f0
0x08027850,0xB8,thumb,bl-target,sub_08027850
0x08027908,0x128,thumb,bl-target,sub_08027908
0x08027A30,0x30,thumb,bl-target,sub_08027a30
0x08027A60,0xC,thumb,bl-target,sub_08027a60
0x08027A6C,0x3BC,thumb,bl-target,sub_08027a6c
0x08027E28,0x308,thumb,bl-target,sub_08027e28
0x08028130,0x150,thumb,bl-target,sub_08028130
0x08028280,0x84,thumb,bl-target,sub_08028280
0x08028304,0x1C,thumb,bl-target,sub_08028304
0x08028320,0x53C,thumb,bl-target,sub_08028320
0x0802885C,0xEC,thumb,bl-target,sub_0802885c
0x08028948,0x48,thumb,bl-target,sub_08028948
0x08028990,0x18C,thumb,bl-target,sub_08028990
0x08028B1C,0x70,thumb,bl-target,sub_08028b1c
0x08028B8C,0x2B0,thumb,bl-target,sub_08028b8c
0x08028E3C,0x10,thumb,bl-target,sub_08028e3c
0x08028E4C,0x1E8,thumb,bl-target,sub_08028e4c
0x08029034,0x78,thumb,bl-target,sub_08029034
0x080290AC,0x30,thumb,bl-target,sub_080290ac
0x080290DC,0x34,thumb,bl-target,sub_080290dc
0x08029110,0x84,thumb,bl-target,sub_08029110
0x08029194,0x3C,thumb,bl-target,sub_08029194
0x080291D0,0x34,thumb,bl-target,sub_080291d0
0x08029204,0x38,thumb,bl-target,sub_08029204
0x0802923C,0x34,thumb,bl-target,sub_0802923c
0x08029270,0x40,thumb,bl-target,sub_08029270
0x080292B0,0x20,thumb,bl-target,sub_080292b0
0x080292D0,0x48,thumb,bl-target,sub_080292d0
0x08029318,0xC0,thumb,bl-target,sub_08029318
0x080293D8,0x6C,thumb,bl-target,sub_080293d8
0x08029444,0x30,thumb,bl-target,sub_08029444
0x08029474,0x5C,thumb,bl-target,sub_08029474
0x080294D0,0xE8,thumb,bl-target,sub_080294d0
0x080295B8,0xE8,thumb,bl-target,sub_080295b8
0x080296A0,0x68,thumb,bl-target,sub_080296a0
0x08029708,0xD4,thumb,bl-target,sub_08029708
0x080297DC,0xE8,thumb,bl-target,sub_080297dc
0x080298C4,0x6C,thumb,bl-target,sub_080298c4
0x08029930,0xB8,thumb,bl-target,sub_08029930
0x080299E8,0x64,thumb,bl-target,sub_080299e8
0x08029A4C,0x68,thumb,bl-target,sub_08029a4c
0x08029AB4,0x7C,thumb,bl-target,sub_08029ab4
0x08029B30,0x88,thumb,bl-target,sub_08029b30
0x08029BB8,0xBC,thumb,bl-target,sub_08029bb8
0x08029C74,0x1B0,thumb,bl-target,sub_08029c74
0x08029E24,0xD0,thumb,bl-target,sub_08029e24
0x08029EF4,0x29C,thumb,bl-target,sub_08029ef4
0x0802A190,0xD0,thumb,bl-target,sub_0802a190
0x0802A260,0xE0,thumb,bl-target,sub_0802a260
0x0802A340,0xEC,thumb,bl-target,sub_0802a340
0x0802A42C,0x58,thumb,bl-target,sub_0802a42c
0x0802A484,0x68,thumb,bl-target,sub_0802a484
0x0802A4EC,0x7C,thumb,bl-target,sub_0802a4ec
0x0802A568,0xD4,thumb,bl-target,sub_0802a568
0x0802A63C,0x1F0,thumb,bl-target,sub_0802a63c
0x0802A82C,0x1A0,thumb,bl-target,sub_0802a82c
0x0802A9CC,0x80,thumb,bl-target,sub_0802a9cc
0x0802AA4C,0x50,thumb,bl-target,sub_0802aa4c
0x0802AA9C,0x4C,thumb,bl-target,sub_0802aa9c
0x0802AAE8,0x48,thumb,bl-target,sub_0802aae8
0x0802AB30,0x78,thumb,bl-target,sub_0802ab30
0x0802ABA8,0x44,thumb,bl-target,sub_0802aba8
0x0802ABEC,0x44,thumb,bl-target,sub_0802abec
0x0802AC30,0x8C,thumb,bl-target,sub_0802ac30
0x0802ACBC,0x60,thumb,bl-target,sub_0802acbc
0x0802AD1C,0x5C,thumb,bl-target,sub_0802ad1c
0x0802AD78,0x88,thumb,bl-target,sub_0802ad78
0x0802AE00,0x58,thumb,bl-target,sub_0802ae00
0x0802AE58,0x54,thumb,bl-target,sub_0802ae58
0x0802AEAC,0x70,thumb,bl-target,sub_0802aeac
0x0802AF1C,0x50,thumb,bl-target,sub_0802af1c
0x0802AF6C,0x5C,thumb,bl-target,sub_0802af6c
0x0802AFC8,0x68,thumb,bl-target,sub_0802afc8
0x0802B030,0x44,thumb,bl-target,sub_0802b030
0x0802B074,0xF4,thumb,bl-target,sub_0802b074
0x0802B168,0xF4,thumb,bl-target,sub_0802b168
0x0802B25C,0x40,thumb,bl-target,sub_0802b25c
0x0802B29C,0x54,thumb,bl-target,sub_0802b29c
0x0802B2F0,0x78,thumb,bl-target,sub_0802b2f0
0x0802B368,0x7C,thumb,bl-target,sub_0802b368
0x0802B3E4,0x7C,thumb,bl-target,sub_0802b3e4
0x0802B460,0x3C,thumb,bl-target,sub_0802b460
0x0802B49C,0x20,thumb,bl-target,sub_0802b49c
0x0802B4BC,0x170,thumb,bl-target,sub_0802b4bc
0x0802B62C,0x844,thumb,bl-target,sub_0802b62c
0x0802BE70,0x10,thumb,bl-target,sub_0802be70
0x0802BE80,0x174,thumb,bl-target,sub_0802be80
0x0802BFF4,0x438,thumb,bl-target,sub_0802bff4
0x0802C42C,0x124,thumb,bl-target,sub_0802c42c
0x0802C550,0x130,thumb,bl-target,sub_0802c550
0x0802C680,0x174,thumb,bl-target,sub_0802c680
0x0802C7F4,0x2BC,thumb,bl-target,sub_0802c7f4
0x0802CAB0,0x108,thumb,bl-target,sub_0802cab0
0x0802CBB8,0xD8,thumb,bl-target,sub_0802cbb8
0x0802CC90,0x94,thumb,bl-target,sub_0802cc90
0x0802CD24,0x14,thumb,bl-target,sub_0802cd24
0x0802CD38,0x68,thumb,bl-target,sub_0802cd38
0x0802CDA0,0x27C,thumb,bl-target,sub_0802cda0
0x0802D01C,0x58,thumb,bl-target,sub_0802d01c
0x0802D074,0x80,thumb,bl-target,sub_0802d074
0x0802D0F4,0x94,thumb,bl-target,sub_0802d0f4
0x0802D188,0xD4,thumb,bl-target,sub_0802d188
0x0802D25C,0x1C,thumb,bl-target,sub_0802d25c
0x0802D278,0x1C,thumb,bl-target,sub_0802d278
0x0802D294,0x5C,thumb,bl-target,sub_0802d294
0x0802D2F0,0x3C,thumb,bl-target,sub_0802d2f0
0x0802D32C,0x18,thumb,bl-target,sub_0802d32c
0x0802D344,0x2C,thumb,bl-target,sub_0802d344
0x0802D370,0x1C,thumb,rom-pointer,sub_0802d370
0x0802D38C,0xEC,thumb,rom-pointer,sub_0802d38c
0x0802D478,0x44,thumb,bl-target,sub_0802d478
0x0802D4BC,0xF8,thumb,rom-pointer,sub_0802d4bc
0x0802D5B4,0x44,thumb,bl-target,sub_0802d5b4
0x0802D5F8,0xD4,thumb,rom-pointer,sub_0802d5f8
0x0802D6CC,0x2A0,thumb,rom-pointer,sub_0802d6cc
0x0802D96C,0x120,thumb,rom-pointer,sub_0802d96c
0x0802DA8C,0x228,thumb,rom-pointer,sub_0802da8c
0x0802DCB4,0x6F8,thumb,rom-pointer,sub_0802dcb4
0x0802E3AC,0x71C,thumb,rom-pointer,sub_0802e3ac
0x0802EAC8,0x60,thumb,bl-target,sub_0802eac8
0x0802EB28,0x7C,thumb,rom-pointer,sub_0802eb28
0x0802EBA4,0x78,thumb,rom-pointer,sub_0802eba4
0x0802EC1C,0x60,thumb,bl-target,sub_0802ec1c
0x0802EC7C,0xA4,thumb,rom-pointer,sub_0802ec7c
0x0802ED20,0x74,thumb,rom-pointer,sub_0802ed20
0x0802ED94,0x50,thumb,bl-target,sub_0802ed94
0x0802EDE4,0xA4,thumb,rom-pointer,sub_0802ede4
0x0802EE88,0x108,thumb,rom-pointer,sub_0802ee88
0x0802EF90,0x68,thumb,bl-target,sub_0802ef90
0x0802EFF8,0x64,thumb,rom-pointer,sub_0802eff8
0x0802F05C,0x70,thumb,bl-target,sub_0802f05c
0x0802F0CC,0x44,thumb,rom-pointer,sub_0802f0cc
0x0802F110,0xCC,thumb,bl-target,sub_0802f110
0x0802F1DC,0x20,thumb,bl-target+rom-pointer,sub_0802f1dc
0x0802F1FC,0x70,thumb,bl-target,sub_0802f1fc
0x0802F26C,0x44,thumb,rom-pointer,sub_0802f26c
0x0802F2B0,0x4C,thumb,bl-target,sub_0802f2b0
0x0802F2FC,0x20,thumb,bl-target+rom-pointer,sub_0802f2fc
0x0802F31C,0x70,thumb,bl-target,sub_0802f31c
0x0802F38C,0x44,thumb,rom-pointer,sub_0802f38c
0x0802F3D0,0x30,thumb,bl-target,sub_0802f3d0
0x0802F400,0x20,thumb,bl-target+rom-pointer,sub_0802f400
0x0802F420,0x60,thumb,bl-target,sub_0802f420
0x0802F480,0x48,thumb,rom-pointer,sub_0802f480
0x0802F4C8,0x74,thumb,bl-target,sub_0802f4c8
0x0802F53C,0x78,thumb,bl-target,sub_0802f53c
0x0802F5B4,0x78,thumb,bl-target,sub_0802f5b4
0x0802F62C,0x58,thumb,rom-pointer,sub_0802f62c
0x0802F684,0x3C,thumb,bl-target,sub_0802f684
0x0802F6C0,0x2A,thumb,bl-target+rom-pointer,sub_0802f6c0
0x0802F6EA,0xA,thumb,rom-pointer,sub_0802f6ea
0x0802F6F4,0x24,thumb,bl-target+rom-pointer,sub_0802f6f4
0x0802F718,0xC4,thumb,rom-pointer,sub_0802f718
0x0802F7DC,0x70,thumb,bl-target,sub_0802f7dc
0x0802F84C,0x7C,thumb,rom-pointer,sub_0802f84c
0x0802F8C8,0x74,thumb,rom-pointer,sub_0802f8c8
0x0802F93C,0x100,thumb,rom-pointer,sub_0802f93c
0x0802FA3C,0x6C,thumb,bl-target,sub_0802fa3c
0x0802FAA8,0x2F0,thumb,rom-pointer,sub_0802faa8
0x0802FD98,0x50,thumb,rom-pointer,sub_0802fd98
0x0802FDE8,0xC,thumb,rom-pointer,sub_0802fde8
0x0802FDF4,0x70,thumb,bl-target,sub_0802fdf4
0x0802FE64,0x40,thumb,rom-pointer,sub_0802fe64
0x0802FEA4,0xCC,thumb,rom-pointer,sub_0802fea4
0x0802FF70,0x78,thumb,rom-pointer,sub_0802ff70
0x0802FFE8,0x4C,thumb,bl-target,sub_0802ffe8
0x08030034,0x40,thumb,rom-pointer,sub_08030034
0x08030074,0x4C,thumb,bl-target,sub_08030074
0x080300C0,0x40,thumb,rom-pointer,sub_080300c0
0x08030100,0x40,thumb,bl-target+rom-pointer,sub_08030100
0x08030140,0x64,thumb,bl-target,sub_08030140
0x080301A4,0x44,thumb,rom-pointer,sub_080301a4
0x080301E8,0x50,thumb,bl-target,sub_080301e8
0x08030238,0x1C,thumb,rom-pointer,sub_08030238
0x08030254,0x78,thumb,rom-pointer,sub_08030254
0x080302CC,0x138,thumb,rom-pointer,sub_080302cc
0x08030404,0xE8,thumb,rom-pointer,sub_08030404
0x080304EC,0x94,thumb,rom-pointer,sub_080304ec
0x08030580,0x84,thumb,rom-pointer,sub_08030580
0x08030604,0xB0,thumb,rom-pointer,sub_08030604
0x080306B4,0x70,thumb,bl-target,sub_080306b4
0x08030724,0x34,thumb,bl-target,sub_08030724
0x08030758,0x4C,thumb,bl-target,sub_08030758
0x080307A4,0xC,thumb,bl-target,sub_080307a4
0x080307B0,0x1C,thumb,bl-target,sub_080307b0
0x080307CC,0x1C,thumb,bl-target,sub_080307cc
0x080307E8,0x1C,thumb,bl-target,sub_080307e8
0x08030804,0x44,thumb,bl-target,sub_08030804
0x08030848,0x50,thumb,bl-target,sub_08030848
0x08030898,0x50,thumb,bl-target,sub_08030898
0x080308E8,0x94,thumb,bl-target,sub_080308e8
0x0803097C,0x198,thumb,bl-target,sub_0803097c
0x08030B14,0x2A4,thumb,bl-target,sub_08030b14
0x08030DB8,0x48,thumb,bl-target,sub_08030db8
0x08030E00,0x11C,thumb,bl-target,sub_08030e00
0x08030F1C,0x5C,thumb,bl-target,sub_08030f1c
0x08030F78,0x1A4,thumb,bl-target,sub_08030f78
0x0803111C,0x1F4,thumb,bl-target,sub_0803111c
0x08031310,0x64,thumb,bl-target,sub_08031310
0x08031374,0x3C4,thumb,bl-target,sub_08031374
0x08031738,0x17C,thumb,bl-target,sub_08031738
0x080318B4,0xE0,thumb,rom-pointer,sub_080318b4
0x08031994,0x1C,thumb,bl-target,sub_08031994
0x080319B0,0x20,thumb,bl-target,sub_080319b0
0x080319D0,0xE8,thumb,bl-target,sub_080319d0
0x08031AB8,0xA0,thumb,bl-target,sub_08031ab8
0x08031B58,0xE0,thumb,bl-target,sub_08031b58
0x08031C38,0x44,thumb,bl-target,sub_08031c38
0x08031C7C,0x88,thumb,bl-target,sub_08031c7c
0x08031D04,0xE0,thumb,bl-target,sub_08031d04
0x08031DE4,0xD8,thumb,rom-pointer,sub_08031de4
0x08031EBC,0x80,thumb,bl-target,sub_08031ebc
0x08031F3C,0x34C,thumb,bl-target,sub_08031f3c
0x08032288,0xB0,thumb,bl-target,sub_08032288
0x08032338,0xF0,thumb,bl-target,sub_08032338
0x08032428,0xBC,thumb,rom-pointer,sub_08032428
0x080324E4,0x1C,thumb,bl-target,sub_080324e4
0x08032500,0x20,thumb,bl-target,sub_08032500
0x08032520,0x98,thumb,bl-target,sub_08032520
0x080325B8,0xD0,thumb,bl-target,sub_080325b8
0x08032688,0x548,thumb,rom-pointer,sub_08032688
0x08032BD0,0x178,thumb,rom-pointer,sub_08032bd0
0x08032D48,0x5E4,thumb,rom-pointer,sub_08032d48
0x0803332C,0xE8,thumb,rom-pointer,sub_0803332c
0x08033414,0x3E0,thumb,bl-target,sub_08033414
0x080337F4,0x8,thumb,rom-pointer,sub_080337f4
0x080337FC,0x8,thumb,rom-pointer,sub_080337fc
0x08033804,0x4,thumb,rom-pointer,sub_08033804
0x08033808,0x4,thumb,rom-pointer,sub_08033808
0x0803380C,0x220,thumb,rom-pointer,sub_0803380c
0x08033A2C,0x2E0,thumb,rom-pointer,sub_08033a2c
0x08033D0C,0x56C,thumb,bl-target+rom-pointer,sub_08033d0c
0x08034278,0x148,thumb,rom-pointer,sub_08034278
0x080343C0,0x2DC,thumb,rom-pointer,sub_080343c0
0x0803469C,0x1D8,thumb,rom-pointer,sub_0803469c
0x08034874,0x140,thumb,rom-pointer,sub_08034874
0x080349B4,0xD4,thumb,rom-pointer,sub_080349b4
0x08034A88,0x164,thumb,rom-pointer,sub_08034a88
0x08034BEC,0x148,thumb,rom-pointer,sub_08034bec
0x08034D34,0x12C,thumb,rom-pointer,sub_08034d34
0x08034E60,0x110,thumb,rom-pointer,sub_08034e60
0x08034F70,0x1C,thumb,rom-pointer,sub_08034f70
0x08034F8C,0x4CC,thumb,bl-target+rom-pointer,sub_08034f8c
0x08035458,0x180,thumb,rom-pointer,sub_08035458
0x080355D8,0x270,thumb,rom-pointer,sub_080355d8
0x08035848,0x1B0,thumb,rom-pointer,sub_08035848
0x080359F8,0x888,thumb,rom-pointer,sub_080359f8
0x08036280,0x444,thumb,rom-pointer,sub_08036280
0x080366C4,0x1C4,thumb,rom-pointer,sub_080366c4
0x08036888,0x128,thumb,rom-pointer,sub_08036888
0x080369B0,0x1EC,thumb,rom-pointer,sub_080369b0
0x08036B9C,0xF8,thumb,rom-pointer,sub_08036b9c
0x08036C94,0x55C,thumb,rom-pointer,sub_08036c94
0x080371F0,0x3F0,thumb,rom-pointer,sub_080371f0
0x080375E0,0x334,thumb,rom-pointer,sub_080375e0
0x08037914,0x2C0,thumb,rom-pointer,sub_08037914
0x08037BD4,0xF4,thumb,rom-pointer,sub_08037bd4
0x08037CC8,0x9C,thumb,rom-pointer,sub_08037cc8
0x08037D64,0xC4,thumb,rom-pointer,sub_08037d64
0x08037E28,0xB0,thumb,rom-pointer,sub_08037e28
0x08037ED8,0x52,thumb,rom-pointer,sub_08037ed8
0x08037F2A,0x1000,thumb,bl-target,sub_08037f2a
0x08038FD8,0x10,thumb,bl-target,sub_08038fd8
0x08038FE8,0x1B4,thumb,rom-pointer,sub_08038fe8
0x0803919C,0x508,thumb,rom-pointer,sub_0803919c
0x080396A4,0x154,thumb,rom-pointer,sub_080396a4
0x080397F8,0x42C,thumb,rom-pointer,sub_080397f8
0x08039C24,0xDF0,thumb,rom-pointer,sub_08039c24
0x0803AA14,0x2C,thumb,bl-target,sub_0803aa14
0x0803AA40,0x24,thumb,rom-pointer,sub_0803aa40
0x0803AA64,0x568,thumb,rom-pointer,sub_0803aa64
0x0803AFCC,0x3F8,thumb,rom-pointer,sub_0803afcc
0x0803B3C4,0xB8,thumb,rom-pointer,sub_0803b3c4
0x0803B47C,0x7C,thumb,rom-pointer,sub_0803b47c
0x0803B4F8,0x1F4,thumb,rom-pointer,sub_0803b4f8
0x0803B6EC,0x7C,thumb,rom-pointer,sub_0803b6ec
0x0803B768,0xC0,thumb,rom-pointer,sub_0803b768
0x0803B828,0x54,thumb,rom-pointer,sub_0803b828
0x0803B87C,0x98,thumb,rom-pointer,sub_0803b87c
0x0803B914,0x8C,thumb,rom-pointer,sub_0803b914
0x0803B9A0,0x250,thumb,rom-pointer,sub_0803b9a0
0x0803BBF0,0x1A0,thumb,rom-pointer,sub_0803bbf0
0x0803BD90,0x58,thumb,rom-pointer,sub_0803bd90
0x0803BDE8,0xBA8,thumb,rom-pointer,sub_0803bde8
0x0803C990,0x24,thumb,rom-pointer,sub_0803c990
0x0803C9B4,0x224,thumb,bl-target,sub_0803c9b4
0x0803CBD8,0x100,thumb,bl-target,sub_0803cbd8
0x0803CCD8,0x88,thumb,bl-target,sub_0803ccd8
0x0803CD60,0x138,thumb,bl-target,sub_0803cd60
0x0803CE98,0x178,thumb,bl-target,sub_0803ce98
0x0803D010,0x24,thumb,bl-target,sub_0803d010
0x0803D034,0x6C,thumb,bl-target,sub_0803d034
0x0803D0A0,0x124,thumb,bl-target,sub_0803d0a0
0x0803D1C4,0x110,thumb,bl-target,sub_0803d1c4
0x0803D2D4,0x100,thumb,bl-target,sub_0803d2d4
0x0803D3D4,0xC0,thumb,bl-target,sub_0803d3d4
0x0803D494,0xC8,thumb,rom-pointer,sub_0803d494
0x0803D55C,0x1B4,thumb,bl-target,sub_0803d55c
0x0803D710,0xB4,thumb,bl-target,sub_0803d710
0x0803D7C4,0x60,thumb,bl-target,sub_0803d7c4
